make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Opel Corsa,Spain,14900.0,Coupe,Used,No,52269.0,Manual,Benzine,Dealer,1.0,5.0,136.0,Front,1,1199.0,No,Part/Full Leather,2.0,unefficient,4.0,110.0,5.800000000000001,Standard,Plus,Safety Premium Package
Opel Insignia,Germany,29990.0,Coupe,Used,No,44000.0,Automatic,Benzine,Private seller,1998.0,8.0,197.0,4WD,16,1716.0,Yes,Part/Full Leather,2.0,unefficient,4.0,191.0,8.6,Premium Plus,Plus,Safety Premium Package
Opel Astra,Germany,8900.0,Coupe,Used,No,124300.0,Manual,Benzine,Dealer,1598.0,6.0,0.0,Front,4,1550.0,No,Cloth,1.0,unefficient,10.0,132.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Spain,4900.0,Coupe,Used,Yes,174500.0,Manual,Diesel,Dealer,1598.0,5.0,130.0,Front,1,1550.0,No,Cloth,2.0,unefficient,12.0,81.0,4.9,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8990.0,Coupe,Used,No,118200.0,Manual,Benzine,Dealer,1598.0,5.0,171.0,Front,9,1550.0,No,Cloth,2.0,unefficient,10.0,132.0,7.2,Premium,Standard,Safety Premium Package
Opel Astra,Spain,14350.0,Coupe,Used,Yes,131500.0,Manual,Diesel,Dealer,2000.0,6.0,130.0,Front,1,1550.0,No,Cloth,1.0,efficient,7.0,143.0,4.9,Standard,Standard,Safety Premium Package
Opel Astra,Germany,18299.0,Coupe,Used,No,28078.0,Automatic,Benzine,Dealer,1598.0,5.0,161.0,Front,5,1550.0,Yes,Cloth,2.0,unefficient,4.0,125.0,6.9,Premium,Standard,Safety Premium Package
Opel Astra,Spain,14350.0,Coupe,Used,Yes,131500.0,Manual,Diesel,Dealer,2000.0,6.0,130.0,Front,1,1550.0,No,Cloth,1.0,efficient,7.0,143.0,4.9,Standard,Standard,Safety Premium Package
Opel Astra,Germany,11990.0,Coupe,Used,No,97334.0,Manual,Benzine,Dealer,1364.0,5.0,139.0,Front,10,1550.0,Yes,Cloth,1.0,unefficient,6.0,103.0,5.9,Premium,Plus,Safety Premium Package
Opel Astra,Germany,11990.0,Coupe,Used,No,84100.0,Manual,Benzine,Dealer,1364.0,5.0,139.0,Front,3,1550.0,Yes,Cloth,1.0,unefficient,6.0,103.0,5.9,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,3550.0,Coupe,Used,No,203000.0,Manual,Benzine,Private seller,1598.0,5.0,163.0,Front,1,1145.0,Yes,Part/Full Leather,1.0,efficient,16.0,88.0,6.8,Standard,Standard,Safety Premium Package
Opel Astra,Spain,1899.0,Coupe,Used,Yes,169000.0,Manual,Benzine,Dealer,1796.0,5.0,169.0,Front,1,1210.0,No,Part/Full Leather,1.0,efficient,19.0,92.0,7.7,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6790.0,Coupe,Used,No,149987.0,Manual,Benzine,Dealer,1598.0,5.0,161.0,Front,6,1550.0,Yes,Part/Full Leather,2.0,unefficient,12.0,85.0,6.7,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6985.0,Coupe,Used,No,40661.0,Manual,Benzine,Dealer,1364.0,5.0,149.0,Front,2,1220.0,Yes,Cloth,1.0,efficient,17.0,66.0,6.3,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6450.0,Coupe,Used,No,120500.0,Manual,Benzine,Dealer,1998.0,5.0,220.0,Front,3,1550.0,No,Cloth,2.0,unefficient,15.0,147.0,9.3,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6999.0,Coupe,Used,No,60000.0,Manual,Benzine,Private seller,1598.0,5.0,169.0,Front,5,1550.0,No,Part/Full Leather,2.0,efficient,20.0,180.0,7.25,Standard,Plus,Safety Premium Package
Opel Astra,Germany,7399.0,Coupe,Used,No,155000.0,Manual,Benzine,Dealer,1998.0,5.0,221.0,Front,9,1550.0,No,Part/Full Leather,3.0,unefficient,14.0,177.0,9.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,16990.0,Coupe,Used,No,95000.0,Manual,Benzine,Dealer,1998.0,5.0,185.0,Front,10,1550.0,Yes,Part/Full Leather,1.0,efficient,7.0,206.0,7.8,Standard,Plus,Safety Premium Package
Opel Astra,Italy,15900.0,Coupe,Used,No,84000.0,Manual,Benzine,Private seller,1598.0,5.0,169.0,Front,7,1550.0,No,Part/Full Leather,2.0,efficient,9.0,206.0,7.25,Premium,Plus,Safety Premium Package
Opel Astra,Germany,1600.0,Coupe,Used,No,157000.0,Manual,Benzine,Dealer,1598.0,5.0,169.0,Front,3,1550.0,Yes,Cloth,1.0,unefficient,13.0,66.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Germany,15900.0,Coupe,Used,Yes,113000.0,Manual,Benzine,Dealer,1998.0,6.0,192.0,Front,12,1475.0,Yes,Part/Full Leather,1.0,efficient,8.0,206.0,8.1,Premium,Standard,Safety Premium Package
Opel Astra,Germany,9700.0,Coupe,Used,No,114184.0,Manual,Benzine,Dealer,1998.0,5.0,221.0,Front,6,1550.0,No,Part/Full Leather,2.0,unefficient,13.0,177.0,9.2,Premium,Standard,Safety Premium Package
Opel Astra,Germany,7500.0,Coupe,Used,No,171000.0,Manual,Benzine,Dealer,1998.0,5.0,221.0,Front,7,1550.0,Yes,Cloth,4.0,unefficient,13.0,177.0,9.2,Standard,Plus,Safety Premium Package
Opel Astra,Germany,8190.0,Coupe,Used,No,160000.0,Manual,Benzine,Dealer,1598.0,5.0,145.0,Front,16,1550.0,Yes,Part/Full Leather,1.0,efficient,8.0,125.0,5.3,Premium,Plus,Safety Premium Package
Opel Corsa,Italy,11000.0,Coupe,Used,Yes,168000.0,Manual,Benzine,Dealer,1598.0,6.0,174.0,Front,10,1318.0,Yes,Part/Full Leather,1.0,unefficient,7.0,152.0,7.5,Standard,Standard,Safety Premium Package
Opel Astra,Germany,10890.0,Coupe,Used,No,136000.0,Manual,Benzine,Dealer,1598.0,5.0,171.0,Front,8,1550.0,Yes,Part/Full Leather,2.0,unefficient,10.0,132.0,7.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,13399.0,Coupe,Used,No,136950.0,Manual,Benzine,Dealer,1998.0,5.0,192.0,Front,14,1550.0,No,Part/Full Leather,3.0,efficient,9.0,206.0,8.1,Premium,Plus,Safety Premium Package
Opel Astra,Germany,20490.0,Coupe,Used,No,69821.0,Manual,Benzine,Dealer,1998.0,6.0,184.0,Front,12,1550.0,Yes,Part/Full Leather,1.0,efficient,7.0,206.0,7.8,Premium,Plus,Safety Premium Package
Opel Corsa,Belgium,5300.0,Coupe,Used,No,183393.0,Manual,Benzine,Private seller,1398.0,5.0,136.0,Front,1,1140.0,No,Part/Full Leather,2.0,unefficient,12.0,74.0,5.5,Standard,Plus,Safety Premium Package
Opel Astra,Germany,14990.0,Coupe,Used,No,177915.0,Manual,Benzine,Dealer,1998.0,5.0,185.0,Front,10,1550.0,Yes,Part/Full Leather,2.0,unefficient,5.0,206.0,7.8,Premium,Standard,Safety Premium Package
Opel Astra,Germany,10499.0,Coupe,Used,No,175000.0,Manual,Diesel,Dealer,1956.0,5.0,130.0,Front,13,1550.0,Yes,Part/Full Leather,3.0,efficient,8.0,143.0,4.9,Premium,Standard,Safety Premium Package
Opel Astra,Germany,18990.0,Coupe,Used,No,57803.0,Manual,Benzine,Dealer,1998.0,6.0,184.0,Front,11,1550.0,No,Cloth,1.0,efficient,7.0,210.0,7.8,Premium,Standard,Safety Premium Package
Opel Astra,Spain,3999.0,Coupe,Used,No,242000.0,Manual,Diesel,Private seller,1686.0,6.0,119.0,Front,2,1380.0,Yes,Cloth,2.0,unefficient,12.0,81.0,4.5,Standard,Standard,Safety Premium Package
Opel Astra,Germany,21999.0,Coupe,Used,No,36000.0,Manual,Benzine,Dealer,1998.0,5.0,185.0,Front,7,1550.0,Yes,Part/Full Leather,1.0,unefficient,6.0,206.0,7.8,Premium,Standard,Safety Premium Package
Opel Astra,Luxembourg,17000.0,Coupe,Used,No,92000.0,Manual,Benzine,Private seller,1364.0,6.0,169.0,Front,4,1550.0,No,Cloth,2.0,efficient,5.0,103.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6700.0,Coupe,Used,No,80958.0,Manual,Benzine,Dealer,1598.0,5.0,145.0,Front,1,1550.0,No,Cloth,2.0,efficient,7.0,125.0,6.1,Standard,Standard,Safety Premium Package
Opel Corsa,Italy,15999.0,Coupe,Used,Yes,90000.0,Manual,Benzine,Dealer,1598.0,6.0,174.0,Front,4,1318.0,No,Cloth,1.0,unefficient,6.0,152.0,7.5,Standard,Standard,Safety Premium Package
Opel Astra,Germany,3490.0,Coupe,Used,No,200000.0,Manual,Benzine,Dealer,1598.0,5.0,161.0,Front,3,1550.0,Yes,Cloth,1.0,unefficient,13.0,85.0,6.7,Standard,Standard,Safety Premium Package
Opel Astra,Germany,11900.0,Coupe,Used,No,90000.0,Manual,Benzine,Dealer,1998.0,5.0,221.0,Front,9,1550.0,Yes,Part/Full Leather,2.0,unefficient,14.0,177.0,9.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,25290.0,Coupe,Used,No,26900.0,Manual,Benzine,Dealer,1998.0,6.0,185.0,Front,10,1475.0,Yes,Part/Full Leather,3.0,unefficient,5.0,206.0,7.8,Standard,Plus,Safety Premium Package
Opel Corsa,Germany,8290.0,Coupe,Used,No,149500.0,Manual,Benzine,Dealer,1598.0,5.0,173.0,Front,4,1199.0,No,Part/Full Leather,1.0,efficient,11.0,141.0,7.3,Standard,Standard,Safety Premium Package
Opel Astra,Germany,9990.0,Coupe,Used,No,113000.0,Manual,Benzine,Dealer,1364.0,5.0,139.0,Front,10,1550.0,Yes,Cloth,2.0,efficient,7.0,103.0,5.9,Premium,Standard,Safety Premium Package
Opel Astra,Germany,14990.0,Coupe,Used,No,100000.0,Manual,Benzine,Dealer,1998.0,6.0,0.0,Front,2,1550.0,No,Part/Full Leather,2.0,efficient,8.0,206.0,7.25,Premium,Standard,Safety Premium Package
Opel Astra,Austria,13000.0,Coupe,Used,No,101000.0,Manual,Benzine,Private seller,1998.0,5.0,214.0,Front,5,1345.0,No,Part/Full Leather,1.0,efficient,19.0,147.0,8.9,Standard,Standard,Safety Premium Package
Opel Astra,Germany,21888.0,Coupe,Used,No,45451.0,Manual,Benzine,Dealer,1998.0,6.0,185.0,Front,7,1475.0,Yes,Part/Full Leather,1.0,unefficient,6.0,206.0,7.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,3200.0,Coupe,Used,No,175000.0,Manual,Diesel,Dealer,1686.0,5.0,146.0,Front,2,1550.0,Yes,Cloth,2.0,unefficient,13.0,81.0,5.5,Standard,Standard,Safety Premium Package
Opel Astra,Italy,12000.0,Coupe,Used,No,155000.0,Manual,Benzine,Private seller,1598.0,6.0,169.0,Front,1,1471.0,Yes,Cloth,1.0,unefficient,10.0,132.0,7.0,Standard,Standard,Safety Premium Package
Opel Astra,Germany,9999.0,Coupe,Used,No,81000.0,Manual,Diesel,Dealer,1956.0,5.0,130.0,Front,6,1550.0,Yes,Cloth,1.0,unefficient,10.0,121.0,4.9,Premium,Standard,Safety Premium Package
Opel Astra,Germany,14000.0,Coupe,Used,Yes,41850.0,Manual,Benzine,Dealer,1598.0,6.0,147.0,Front,8,1550.0,No,Part/Full Leather,2.0,unefficient,5.0,147.0,6.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8480.0,Coupe,Used,No,67000.0,Manual,Benzine,Dealer,1998.0,5.0,211.0,Front,12,1370.0,Yes,Cloth,1.0,efficient,19.0,147.0,8.8,Standard,Plus,Safety Premium Package
Opel Astra,Germany,10980.0,Coupe,Used,Yes,96800.0,Manual,Benzine,Dealer,1598.0,6.0,171.0,Front,12,1471.0,Yes,Part/Full Leather,1.0,unefficient,10.0,132.0,7.2,Premium,Standard,Safety Premium Package
Opel Astra,Germany,4999.0,Coupe,Used,No,190000.0,Manual,Benzine,Dealer,1998.0,5.0,211.0,Front,9,1550.0,Yes,Cloth,1.0,efficient,19.0,147.0,8.0,Standard,Standard,Safety Premium Package
Opel Astra,Italy,12000.0,Coupe,Used,No,170000.0,Manual,Diesel,Private seller,1956.0,6.0,129.0,Front,15,1550.0,Yes,Part/Full Leather,2.0,unefficient,10.0,121.0,4.9,Premium,Standard,Safety Premium Package
Opel Astra,Netherlands,7400.0,Coupe,Used,No,68173.0,Manual,Benzine,Dealer,1800.0,5.0,169.0,Front,4,1550.0,Yes,Cloth,2.0,unefficient,13.0,103.0,7.25,Standard,Standard,Safety Standard Package
Opel Astra,Italy,19900.0,Coupe,Used,No,38734.0,Manual,Benzine,Dealer,1998.0,6.0,184.0,Front,4,1550.0,No,Part/Full Leather,2.0,efficient,9.0,206.0,7.8,Standard,Standard,Safety Premium Package
Opel Astra,France,3900.0,Coupe,Used,No,200000.0,Manual,Diesel,Private seller,1686.0,6.0,143.0,Front,1,1380.0,No,Part/Full Leather,1.0,efficient,11.0,92.0,5.4,Standard,Plus,Safety Standard Package
Opel Astra,Italy,4900.0,Coupe,Used,No,168000.0,Manual,Diesel,Dealer,1248.0,6.0,130.0,Front,3,1310.0,No,Cloth,2.0,unefficient,14.0,66.0,4.8,Standard,Standard,Safety Standard Package
Opel Astra,Italy,3000.0,Coupe,Used,No,172480.0,Manual,Diesel,Private seller,1686.0,6.0,146.0,Front,4,1345.0,No,Cloth,1.0,unefficient,14.0,92.0,5.0,Standard,Plus,Safety Premium Package
Opel Astra,Netherlands,3750.0,Coupe,Used,No,162000.0,Manual,Diesel,Private seller,1686.0,5.0,119.0,Front,1,1265.0,No,Cloth,2.0,unefficient,12.0,81.0,4.5,Standard,Standard,Safety Premium Package
Opel Astra,Germany,7990.0,Coupe,Used,No,97000.0,Manual,Benzine,Dealer,1998.0,5.0,209.0,Front,5,1550.0,Yes,Cloth,1.0,efficient,19.0,147.0,8.8,Standard,Standard,Safety Premium Package
Opel Corsa,Italy,5950.0,Coupe,Used,No,126533.0,Manual,Diesel,Dealer,1248.0,5.0,101.0,Front,1,1199.0,No,Part/Full Leather,1.0,unefficient,6.0,55.0,3.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6900.0,Coupe,Used,No,193997.0,Manual,Diesel,Dealer,1956.0,5.0,127.0,Front,6,1550.0,Yes,Part/Full Leather,2.0,efficient,11.0,121.0,4.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,11480.0,Coupe,Used,No,100000.0,Manual,Benzine,Dealer,1598.0,5.0,169.0,Front,9,1550.0,Yes,Part/Full Leather,2.0,unefficient,10.0,132.0,7.2,Premium,Standard,Safety Premium Package
Opel Astra,Germany,8999.0,Coupe,Used,Yes,143478.0,Manual,Benzine,Dealer,1598.0,6.0,171.0,Front,8,1471.0,Yes,Part/Full Leather,4.0,efficient,9.0,132.0,7.2,Premium,Standard,Safety Premium Package
Opel Astra,Germany,3700.0,Coupe,Used,No,183440.0,Manual,Benzine,Dealer,1364.0,5.0,151.0,Front,5,1550.0,Yes,Cloth,2.0,unefficient,13.0,66.0,6.3,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,1399.0,Coupe,Used,No,398850.0,Manual,Diesel,Private seller,1686.0,5.0,138.0,Front,1,1245.0,No,Cloth,1.0,efficient,17.0,74.0,5.1,Standard,Standard,Safety Premium Package
Opel Astra,Germany,4990.0,Coupe,Used,No,161236.0,Manual,Benzine,Dealer,1598.0,5.0,147.0,Front,4,1550.0,Yes,Cloth,2.0,unefficient,12.0,85.0,6.2,Standard,Standard,Safety Premium Package
Opel Astra,Austria,3199.0,Coupe,Used,No,157000.0,Manual,Benzine,Private seller,1598.0,5.0,156.0,Front,5,1245.0,Yes,Cloth,2.0,unefficient,14.0,85.0,6.5,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,2750.0,Coupe,Used,No,231517.0,Manual,Benzine,Dealer,1796.0,5.0,185.0,Front,2,1165.0,Yes,Cloth,1.0,efficient,16.0,92.0,7.7,Standard,Standard,Safety Premium Plus Package
Opel Astra,Germany,7490.0,Coupe,Used,No,133005.0,Manual,Benzine,Dealer,1364.0,5.0,140.0,Front,6,1550.0,Yes,Cloth,2.0,unefficient,10.0,103.0,5.9,Premium,Standard,Safety Premium Package
Opel Astra,Italy,2700.0,Coupe,Used,No,220000.0,Manual,Diesel,Dealer,1686.0,6.0,146.0,Front,3,1345.0,No,Part/Full Leather,2.0,unefficient,14.0,92.0,5.0,Standard,Plus,Safety Premium Package
Opel Astra,Germany,9400.0,Coupe,Used,No,159000.0,Manual,Diesel,Private seller,1956.0,6.0,127.0,Front,11,1550.0,No,Part/Full Leather,2.0,unefficient,10.0,121.0,4.8,Premium,Standard,Safety Premium Package
Opel Astra,Germany,2590.0,Coupe,Used,No,171162.0,Manual,Benzine,Dealer,1796.0,5.0,180.0,Front,5,1550.0,No,Part/Full Leather,1.0,efficient,16.0,103.0,7.5,Standard,Standard,Safety Premium Package
Opel Astra,Germany,24890.0,Coupe,Used,No,41900.0,Manual,Benzine,Dealer,1998.0,6.0,185.0,Front,9,1475.0,Yes,Part/Full Leather,2.0,unefficient,5.0,206.0,7.8,Standard,Standard,Safety Premium Package
Opel Corsa,Germany,6599.0,Coupe,Used,No,128752.0,Manual,Benzine,Dealer,1398.0,5.0,126.0,Front,8,1199.0,Yes,Cloth,3.0,efficient,9.0,74.0,5.3,Standard,Standard,Safety Premium Package
Opel Astra,Germany,11990.0,Coupe,Used,No,145883.0,Manual,Diesel,Dealer,1956.0,6.0,130.0,Front,10,1664.0,Yes,Part/Full Leather,2.0,efficient,8.0,143.0,4.9,Premium,Standard,Safety Premium Package
Opel Astra,Germany,3500.0,Coupe,Used,No,193000.0,Manual,Benzine,Private seller,1998.0,5.0,211.0,Front,2,1365.0,Yes,Cloth,3.0,efficient,17.0,147.0,8.8,Standard,Standard,Safety Standard Package
Opel Astra,Germany,9570.0,Coupe,Used,No,113980.0,Manual,Diesel,Dealer,1956.0,5.0,130.0,Front,5,1550.0,Yes,Cloth,2.0,efficient,9.0,121.0,4.9,Standard,Plus,Safety Premium Package
Opel Astra,Germany,3999.0,Coupe,Used,No,213200.0,Manual,Benzine,Dealer,1796.0,5.0,156.0,Front,8,1550.0,Yes,Cloth,2.0,unefficient,12.0,103.0,6.6,Standard,Standard,Safety Premium Package
Opel Astra,Italy,4000.0,Coupe,Used,No,155000.0,Manual,Benzine,Private seller,1600.0,6.0,169.0,Front,2,1550.0,No,Cloth,2.0,unefficient,15.0,132.0,7.25,Standard,Standard,Safety Premium Plus Package
Opel Astra,Germany,8500.0,Coupe,Used,No,123000.0,Manual,Benzine,Dealer,1364.0,5.0,142.0,Front,11,1550.0,Yes,Part/Full Leather,1.0,unefficient,10.0,103.0,6.0,Premium,Plus,Safety Premium Package
Opel Astra,Spain,4800.0,Coupe,Used,No,173000.0,Manual,Benzine,Private seller,1598.0,5.0,169.0,Front,1,1550.0,No,Part/Full Leather,1.0,unefficient,14.0,103.0,7.25,Standard,Standard,Safety Standard Package
Opel Astra,Germany,4990.0,Coupe,Used,No,147254.0,Manual,Diesel,Dealer,1910.0,5.0,154.0,Front,7,1550.0,Yes,Part/Full Leather,2.0,unefficient,14.0,110.0,5.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,7400.0,Coupe,Used,No,192000.0,Manual,Diesel,Dealer,1956.0,6.0,127.0,Front,10,1550.0,Yes,Part/Full Leather,2.0,efficient,11.0,121.0,4.8,Premium,Standard,Safety Premium Package
Opel Astra,Germany,4490.0,Coupe,Used,No,222000.0,Manual,Benzine,Dealer,1796.0,5.0,169.0,Front,2,1550.0,Yes,Part/Full Leather,2.0,unefficient,12.0,103.0,7.25,Standard,Standard,Safety Premium Plus Package
Opel Astra,Germany,14980.0,Coupe,Used,Yes,83384.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,4,1503.0,Yes,Cloth,1.0,efficient,8.0,125.0,6.1,Premium,Standard,Safety Premium Package
Opel Astra,Germany,2650.0,Coupe,Used,No,298000.0,Manual,Benzine,Private seller,1998.0,5.0,211.0,Front,10,1365.0,Yes,Part/Full Leather,5.0,efficient,18.0,147.0,8.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,5500.0,Coupe,Used,No,98000.0,Automatic,Benzine,Private seller,1796.0,5.0,169.0,Front,2,1270.0,No,Cloth,4.0,efficient,17.0,92.0,7.6,Standard,Standard,Safety Standard Package
Opel Astra,Germany,14998.0,Coupe,Used,No,88000.0,Manual,Benzine,Dealer,1598.0,5.0,156.0,Front,9,1550.0,Yes,Part/Full Leather,1.0,efficient,8.0,147.0,6.6,Standard,Standard,Safety Premium Package
Opel Corsa,Italy,9000.0,Coupe,Used,No,78000.0,Manual,Diesel,Dealer,1248.0,5.0,98.0,Front,3,1199.0,No,Cloth,1.0,unefficient,7.0,55.0,3.6,Standard,Standard,Safety Premium Package
Opel Astra,Germany,6999.0,Coupe,Used,No,203900.0,Manual,Benzine,Dealer,1598.0,6.0,171.0,Front,13,1550.0,Yes,Part/Full Leather,2.0,efficient,11.0,132.0,7.2,Premium,Standard,Safety Premium Package
Opel Astra,Germany,7450.0,Coupe,Used,Yes,178489.0,Manual,Diesel,Dealer,1956.0,6.0,127.0,Front,8,1550.0,Yes,Part/Full Leather,2.0,efficient,11.0,121.0,4.8,Premium,Standard,Safety Premium Package
Opel Astra,Germany,8444.0,Coupe,Used,No,150000.0,Manual,Benzine,Dealer,1364.0,6.0,0.0,Front,9,1550.0,Yes,Part/Full Leather,1.0,unefficient,10.0,103.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8490.0,Coupe,Used,No,130000.0,Manual,Benzine,Dealer,1364.0,5.0,142.0,Front,7,1550.0,Yes,Part/Full Leather,2.0,unefficient,10.0,103.0,6.0,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,1350.0,Coupe,Used,No,209804.0,Manual,Benzine,Private seller,1600.0,5.0,169.0,Front,1,1550.0,Yes,Cloth,1.0,efficient,19.0,88.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8499.0,Coupe,Used,No,150000.0,Manual,Diesel,Dealer,1956.0,5.0,127.0,Front,7,1550.0,Yes,Part/Full Leather,2.0,efficient,8.0,121.0,4.8,Premium,Standard,Safety Premium Package
Opel Astra,Germany,21888.0,Coupe,Used,No,45451.0,Manual,Benzine,Dealer,1998.0,6.0,185.0,Front,7,1475.0,Yes,Part/Full Leather,1.0,unefficient,6.0,206.0,7.8,Standard,Standard,Safety Premium Package
Opel Insignia,Germany,22490.0,Coupe,Used,No,109000.0,Automatic,Diesel,Dealer,1956.0,8.0,146.0,4WD,10,1649.0,Yes,Part/Full Leather,2.0,unefficient,4.0,125.0,5.5,Premium,Standard,Safety Premium Package
Opel Corsa,Italy,18390.0,Coupe,Used,No,34000.0,Manual,Benzine,Dealer,1598.0,6.0,174.0,Front,10,1318.0,No,Cloth,2.0,unefficient,5.0,152.0,7.5,Standard,Plus,Safety Premium Package
Opel Astra,Germany,15800.0,Coupe,Used,No,74070.0,Manual,Benzine,Dealer,1598.0,6.0,0.0,Front,3,1550.0,No,Cloth,2.0,efficient,4.0,147.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Germany,7990.0,Coupe,Used,No,193000.0,Automatic,Benzine,Dealer,1364.0,5.0,161.0,Front,5,1550.0,Yes,Cloth,1.0,unefficient,10.0,103.0,6.8,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,8900.0,Coupe,Used,No,131000.0,Manual,Benzine,Private seller,1796.0,5.0,180.0,Front,5,1165.0,Yes,Cloth,3.0,unefficient,13.0,103.0,7.5,Standard,Standard,Safety Premium Package
Opel Astra,Belgium,3199.0,Coupe,Used,No,191000.0,Manual,Diesel,Private seller,1248.0,6.0,130.0,Front,8,1330.0,Yes,Cloth,2.0,unefficient,15.0,66.0,4.8,Standard,Standard,Safety Standard Package
Opel Astra,Germany,14990.0,Coupe,Used,No,113500.0,Automatic,Benzine,Dealer,1364.0,5.0,169.0,Front,2,1550.0,No,Cloth,1.0,efficient,7.0,103.0,7.25,Standard,Standard,Safety Premium Package
Opel Astra,Italy,8990.0,Coupe,Used,No,159000.0,Manual,Benzine,Private seller,1598.0,6.0,169.0,Front,1,1471.0,Yes,Cloth,2.0,efficient,9.0,132.0,7.0,Standard,Standard,Safety Premium Package
Opel Astra,Germany,2699.0,Coupe,Used,No,154702.0,Manual,Benzine,Dealer,1364.0,5.0,151.0,Front,2,1550.0,No,Cloth,2.0,unefficient,13.0,66.0,6.3,Standard,Standard,Safety Premium Package
Opel Astra,Italy,6000.0,Coupe,Used,No,203000.0,Manual,Liquid/Natural Gas,Private seller,1598.0,5.0,138.0,Front,13,1350.0,Yes,Part/Full Leather,1.0,unefficient,14.0,85.0,5.9,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,1700.0,Coupe,Used,No,176791.0,Manual,Benzine,Private seller,1796.0,5.0,190.0,Front,1,1170.0,No,Cloth,3.0,efficient,19.0,92.0,7.9,Standard,Standard,Safety Standard Package
Opel Astra,Netherlands,1700.0,Coupe,Used,No,176791.0,Manual,Benzine,Private seller,1796.0,5.0,190.0,Front,1,1170.0,Yes,Cloth,3.0,efficient,19.0,92.0,7.9,Standard,Standard,Safety Standard Package
Opel Astra,Belgium,3500.0,Coupe,Used,No,225000.0,Manual,Diesel,Private seller,1598.0,6.0,130.0,Front,3,1550.0,No,Cloth,2.0,efficient,18.0,66.0,4.9,Standard,Standard,Safety Premium Package
Opel Astra,Italy,7200.0,Coupe,Used,No,131000.0,Manual,Benzine,Private seller,1998.0,5.0,169.0,Front,1,1365.0,Yes,Cloth,1.0,efficient,16.0,147.0,8.8,Standard,Standard,Safety Premium Package
Opel Astra,Germany,14950.0,Coupe,Used,No,28095.0,Manual,Benzine,Dealer,1598.0,5.0,147.0,Front,6,1550.0,Yes,Part/Full Leather,1.0,unefficient,6.0,147.0,6.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8900.0,Coupe,Used,No,89800.0,Manual,Benzine,Dealer,1364.0,5.0,146.0,Front,3,1550.0,Yes,Part/Full Leather,2.0,efficient,8.0,88.0,6.2,Standard,Standard,Safety Premium Package
Opel Astra,Germany,8980.0,Coupe,Used,No,144410.0,Manual,Benzine,Dealer,1362.0,6.0,139.0,Front,11,1503.0,No,Part/Full Leather,1.0,unefficient,10.0,103.0,6.0,Standard,Standard,Safety Premium Package
Opel Astra,Netherlands,9250.0,Coupe,Used,Yes,129649.0,Manual,Benzine,Dealer,1598.0,6.0,169.0,Front,4,1371.0,Yes,Part/Full Leather,2.0,efficient,11.0,132.0,7.2,Standard,Standard,Safety Premium Package
